step,contactLevel,scenario,bounds_x,drone_ascent_rate,drone_direction,drone_response_distance,drone_speed,drone_x_pos,drone_y_pos,heli_speed,min_dist
928,none,overtaking,17000.0,18.0,0.0,8600.0,40.000080242399996,10000.0,4500.0,125.0002507575,1520.735811204385
928,none,overtaking,17000.0,18.0,0.0,8600.0,50.000100303,10000.0,4500.0,125.0002507575,1520.7333304394733
928,none,overtaking,17000.0,18.0,0.0,8600.0,30.0000601818,10000.0,6000.0,125.0002507575,250.25249478288833
928,none,overtaking,17000.0,18.0,0.0,8600.0,40.000080242399996,10000.0,6000.0,125.0002507575,250.2746640782074
928,none,overtaking,17000.0,18.0,0.0,8600.0,50.000100303,10000.0,6000.0,125.0002507575,250.2595898452891
928,none,overtaking,17000.0,18.0,0.0,8600.0,30.0000601818,10000.0,7500.0,125.0002507575,1520.7321628561224
928,none,overtaking,17000.0,18.0,0.0,8600.0,40.000080242399996,10000.0,7500.0,125.0002507575,1520.735811204385
928,none,overtaking,17000.0,18.0,0.0,8600.0,50.000100303,10000.0,7500.0,125.0002507575,1520.7333304394733
1160,none,overtaking,17000.0,18.0,0.0,9300.0,30.0000601818,10000.0,4500.0,100.000200606,1520.7279644348573
1160,none,overtaking,17000.0,18.0,0.0,9300.0,40.000080242399996,10000.0,4500.0,100.000200606,1520.7240149059148
1160,none,overtaking,17000.0,18.0,0.0,9300.0,50.000100303,10000.0,4500.0,100.000200606,1520.7235251682
1160,none,overtaking,17000.0,18.0,0.0,9300.0,30.0000601818,10000.0,6000.0,100.000200606,250.2269805879945
1160,none,overtaking,17000.0,18.0,0.0,9300.0,40.000080242399996,10000.0,6000.0,100.000200606,250.2029766241116
1160,none,overtaking,17000.0,18.0,0.0,9300.0,50.000100303,10000.0,6000.0,100.000200606,250.19999999999402
1160,none,overtaking,17000.0,18.0,0.0,9300.0,30.0000601818,10000.0,7500.0,100.000200606,1520.7279644348573
1160,none,overtaking,17000.0,18.0,0.0,9300.0,40.000080242399996,10000.0,7500.0,100.000200606,1520.7240149059148
1160,none,overtaking,17000.0,18.0,0.0,9300.0,50.000100303,10000.0,7500.0,100.000200606,1520.7235251682
1031,none,overtaking,17000.0,18.0,0.0,9300.0,30.0000601818,10000.0,4500.0,112.50022568175,1520.7309712284184
1031,none,overtaking,17000.0,18.0,0.0,9300.0,40.000080242399996,10000.0,4500.0,112.50022568175,1520.725295549862
1031,none,overtaking,17000.0,18.0,0.0,9300.0,50.000100303,10000.0,4500.0,112.50022568175,1520.7235251682
1031,none,overtaking,17000.0,18.0,0.0,9300.0,30.0000601818,10000.0,6000.0,112.50022568175,250.2452534081899
1031,none,overtaking,17000.0,18.0,0.0,9300.0,40.000080242399996,10000.0,6000.0,112.50022568175,250.21076021069695
1031,none,overtaking,17000.0,18.0,0.0,9300.0,50.000100303,10000.0,6000.0,112.50022568175,250.19999999999402
1031,none,overtaking,17000.0,18.0,0.0,9300.0,30.0000601818,10000.0,7500.0,112.50022568175,1520.7309712284184
1031,none,overtaking,17000.0,18.0,0.0,9300.0,40.000080242399996,10000.0,7500.0,112.50022568175,1520.725295549862
1031,none,overtaking,17000.0,18.0,0.0,9300.0,50.000100303,10000.0,7500.0,112.50022568175,1520.7235251682
928,none,overtaking,17000.0,18.0,0.0,9300.0,30.0000601818,10000.0,4500.0,125.0002507575,1520.7321628561224
928,none,overtaking,17000.0,18.0,0.0,9300.0,40.000080242399996,10000.0,4500.0,125.0002507575,1520.735811204385
928,none,overtaking,17000.0,18.0,0.0,9300.0,50.000100303,10000.0,4500.0,125.0002507575,1520.7333304394733
928,none,overtaking,17000.0,18.0,0.0,9300.0,30.0000601818,10000.0,6000.0,125.0002507575,250.25249478288833
928,none,overtaking,17000.0,18.0,0.0,9300.0,40.000080242399996,10000.0,6000.0,125.0002507575,250.2746640782074
928,none,overtaking,17000.0,18.0,0.0,9300.0,50.000100303,10000.0,6000.0,125.0002507575,250.2595898452891
928,none,overtaking,17000.0,18.0,0.0,9300.0,30.0000601818,10000.0,7500.0,125.0002507575,1520.7321628561224
928,none,overtaking,17000.0,18.0,0.0,9300.0,40.000080242399996,10000.0,7500.0,125.0002507575,1520.735811204385
928,none,overtaking,17000.0,18.0,0.0,9300.0,50.000100303,10000.0,7500.0,125.0002507575,1520.7333304394733
1160,none,overtaking,17000.0,18.0,0.0,10000.0,30.0000601818,10000.0,4500.0,100.000200606,1520.7279644348573
1160,none,overtaking,17000.0,18.0,0.0,10000.0,40.000080242399996,10000.0,4500.0,100.000200606,1520.7240149059148
1160,none,overtaking,17000.0,18.0,0.0,10000.0,50.000100303,10000.0,4500.0,100.000200606,1520.7235251682
1160,none,overtaking,17000.0,18.0,0.0,10000.0,30.0000601818,10000.0,6000.0,100.000200606,250.2269805879945
1160,none,overtaking,17000.0,18.0,0.0,10000.0,40.000080242399996,10000.0,6000.0,100.000200606,250.2029766241116
1160,none,overtaking,17000.0,18.0,0.0,10000.0,50.000100303,10000.0,6000.0,100.000200606,250.19999999999402
1160,none,overtaking,17000.0,18.0,0.0,10000.0,30.0000601818,10000.0,7500.0,100.000200606,1520.7279644348573
1160,none,overtaking,17000.0,18.0,0.0,10000.0,40.000080242399996,10000.0,7500.0,100.000200606,1520.7240149059148
1160,none,overtaking,17000.0,18.0,0.0,10000.0,50.000100303,10000.0,7500.0,100.000200606,1520.7235251682
1031,none,overtaking,17000.0,18.0,0.0,10000.0,30.0000601818,10000.0,4500.0,112.50022568175,1520.7309712284184
1031,none,overtaking,17000.0,18.0,0.0,10000.0,40.000080242399996,10000.0,4500.0,112.50022568175,1520.725295549862
1031,none,overtaking,17000.0,18.0,0.0,10000.0,50.000100303,10000.0,4500.0,112.50022568175,1520.7235251682
1031,none,overtaking,17000.0,18.0,0.0,10000.0,30.0000601818,10000.0,6000.0,112.50022568175,250.2452534081899
1031,none,overtaking,17000.0,18.0,0.0,10000.0,40.000080242399996,10000.0,6000.0,112.50022568175,250.21076021069695
1031,none,overtaking,17000.0,18.0,0.0,10000.0,50.000100303,10000.0,6000.0,112.50022568175,250.19999999999402
1031,none,overtaking,17000.0,18.0,0.0,10000.0,30.0000601818,10000.0,7500.0,112.50022568175,1520.7309712284184
1031,none,overtaking,17000.0,18.0,0.0,10000.0,40.000080242399996,10000.0,7500.0,112.50022568175,1520.725295549862
1031,none,overtaking,17000.0,18.0,0.0,10000.0,50.000100303,10000.0,7500.0,112.50022568175,1520.7235251682
928,none,overtaking,17000.0,18.0,0.0,10000.0,30.0000601818,10000.0,4500.0,125.0002507575,1520.7321628561224
928,none,overtaking,17000.0,18.0,0.0,10000.0,40.000080242399996,10000.0,4500.0,125.0002507575,1520.735811204385
928,none,overtaking,17000.0,18.0,0.0,10000.0,50.000100303,10000.0,4500.0,125.0002507575,1520.7333304394733
928,none,overtaking,17000.0,18.0,0.0,10000.0,30.0000601818,10000.0,6000.0,125.0002507575,250.25249478288833
928,none,overtaking,17000.0,18.0,0.0,10000.0,40.000080242399996,10000.0,6000.0,125.0002507575,250.2746640782074
928,none,overtaking,17000.0,18.0,0.0,10000.0,50.000100303,10000.0,6000.0,125.0002507575,250.2595898452891
928,none,overtaking,17000.0,18.0,0.0,10000.0,30.0000601818,10000.0,7500.0,125.0002507575,1520.7321628561224
928,none,overtaking,17000.0,18.0,0.0,10000.0,40.000080242399996,10000.0,7500.0,125.0002507575,1520.735811204385
928,none,overtaking,17000.0,18.0,0.0,10000.0,50.000100303,10000.0,7500.0,125.0002507575,1520.7333304394733
1160,none,overtaking,17000.0,28.0,0.0,3000.0,30.0000601818,10000.0,4500.0,100.000200606,1521.020757745788
1160,none,overtaking,17000.0,28.0,0.0,3000.0,40.000080242399996,10000.0,4500.0,100.000200606,1521.0207901080867
1160,none,overtaking,17000.0,28.0,0.0,3000.0,50.000100303,10000.0,4500.0,100.000200606,1521.020709918178
1160,none,overtaking,17000.0,28.0,0.0,3000.0,30.0000601818,10000.0,6000.0,100.000200606,252.00028867755458
1160,none,overtaking,17000.0,28.0,0.0,3000.0,40.000080242399996,10000.0,6000.0,100.000200606,252.00048400951164
1160,none,overtaking,17000.0,28.0,0.0,3000.0,50.000100303,10000.0,6000.0,100.000200606,251.99999999999613
1160,none,overtaking,17000.0,28.0,0.0,3000.0,30.0000601818,10000.0,7500.0,100.000200606,1521.020757745788
1160,none,overtaking,17000.0,28.0,0.0,3000.0,40.000080242399996,10000.0,7500.0,100.000200606,1521.0207901080867
1160,none,overtaking,17000.0,28.0,0.0,3000.0,50.000100303,10000.0,7500.0,100.000200606,1521.020709918178
1031,none,overtaking,17000.0,28.0,0.0,3000.0,30.0000601818,10000.0,4500.0,112.50022568175,1521.026096818942
1031,none,overtaking,17000.0,28.0,0.0,3000.0,40.000080242399996,10000.0,4500.0,112.50022568175,1521.028583029569
1031,none,overtaking,17000.0,28.0,0.0,3000.0,50.000100303,10000.0,4500.0,112.50022568175,1521.020709918178
1031,none,overtaking,17000.0,28.0,0.0,3000.0,30.0000601818,10000.0,6000.0,112.50022568175,252.0325121968703
1031,none,overtaking,17000.0,28.0,0.0,3000.0,40.000080242399996,10000.0,6000.0,112.50022568175,252.04751614118018
1031,none,overtaking,17000.0,28.0,0.0,3000.0,50.000100303,10000.0,6000.0,112.50022568175,251.99999999999613
1031,none,overtaking,17000.0,28.0,0.0,3000.0,30.0000601818,10000.0,7500.0,112.50022568175,1521.026096818942
1031,none,overtaking,17000.0,28.0,0.0,3000.0,40.000080242399996,10000.0,7500.0,112.50022568175,1521.028583029569
1031,none,overtaking,17000.0,28.0,0.0,3000.0,50.000100303,10000.0,7500.0,112.50022568175,1521.020709918178
928,none,overtaking,17000.0,28.0,0.0,3000.0,30.0000601818,10000.0,4500.0,125.0002507575,1521.0260184938995
928,none,overtaking,17000.0,28.0,0.0,3000.0,40.000080242399996,10000.0,4500.0,125.0002507575,1521.0329663071618
928,none,overtaking,17000.0,28.0,0.0,3000.0,50.000100303,10000.0,4500.0,125.0002507575,1521.022539056648
928,violation,overtaking,17000.0,28.0,0.0,3000.0,30.0000601818,10000.0,6000.0,125.0002507575,252.03203950173565
928,none,overtaking,17000.0,28.0,0.0,3000.0,40.000080242399996,10000.0,6000.0,125.0002507575,252.0739665121399
928,none,overtaking,17000.0,28.0,0.0,3000.0,50.000100303,10000.0,6000.0,125.0002507575,252.01104007231942
928,none,overtaking,17000.0,28.0,0.0,3000.0,30.0000601818,10000.0,7500.0,125.0002507575,1521.0260184938995
928,none,overtaking,17000.0,28.0,0.0,3000.0,40.000080242399996,10000.0,7500.0,125.0002507575,1521.0329663071618
928,none,overtaking,17000.0,28.0,0.0,3000.0,50.000100303,10000.0,7500.0,125.0002507575,1521.022539056648
1160,none,overtaking,17000.0,28.0,0.0,3700.0,30.0000601818,10000.0,4500.0,100.000200606,1521.020757745788
1160,none,overtaking,17000.0,28.0,0.0,3700.0,40.000080242399996,10000.0,4500.0,100.000200606,1521.0207901080867
1160,none,overtaking,17000.0,28.0,0.0,3700.0,50.000100303,10000.0,4500.0,100.000200606,1521.020709918178
1160,none,overtaking,17000.0,28.0,0.0,3700.0,30.0000601818,10000.0,6000.0,100.000200606,252.00028867755458
1160,none,overtaking,17000.0,28.0,0.0,3700.0,40.000080242399996,10000.0,6000.0,100.000200606,252.00048400951164
1160,none,overtaking,17000.0,28.0,0.0,3700.0,50.000100303,10000.0,6000.0,100.000200606,251.99999999999613
1160,none,overtaking,17000.0,28.0,0.0,3700.0,30.0000601818,10000.0,7500.0,100.000200606,1521.020757745788
1160,none,overtaking,17000.0,28.0,0.0,3700.0,40.000080242399996,10000.0,7500.0,100.000200606,1521.0207901080867
1160,none,overtaking,17000.0,28.0,0.0,3700.0,50.000100303,10000.0,7500.0,100.000200606,1521.020709918178
1031,none,overtaking,17000.0,28.0,0.0,3700.0,30.0000601818,10000.0,4500.0,112.50022568175,1521.026096818942
1031,none,overtaking,17000.0,28.0,0.0,3700.0,40.000080242399996,10000.0,4500.0,112.50022568175,1521.028583029569
1031,none,overtaking,17000.0,28.0,0.0,3700.0,50.000100303,10000.0,4500.0,112.50022568175,1521.020709918178
1031,none,overtaking,17000.0,28.0,0.0,3700.0,30.0000601818,10000.0,6000.0,112.50022568175,252.0325121968703
1031,none,overtaking,17000.0,28.0,0.0,3700.0,40.000080242399996,10000.0,6000.0,112.50022568175,252.04751614118018
1031,none,overtaking,17000.0,28.0,0.0,3700.0,50.000100303,10000.0,6000.0,112.50022568175,251.99999999999613
1031,none,overtaking,17000.0,28.0,0.0,3700.0,30.0000601818,10000.0,7500.0,112.50022568175,1521.026096818942
1031,none,overtaking,17000.0,28.0,0.0,3700.0,40.000080242399996,10000.0,7500.0,112.50022568175,1521.028583029569
1031,none,overtaking,17000.0,28.0,0.0,3700.0,50.000100303,10000.0,7500.0,112.50022568175,1521.020709918178
928,none,overtaking,17000.0,28.0,0.0,3700.0,30.0000601818,10000.0,4500.0,125.0002507575,1521.0260184938995
928,none,overtaking,17000.0,28.0,0.0,3700.0,40.000080242399996,10000.0,4500.0,125.0002507575,1521.0329663071618
928,none,overtaking,17000.0,28.0,0.0,3700.0,50.000100303,10000.0,4500.0,125.0002507575,1521.022539056648
928,none,overtaking,17000.0,28.0,0.0,3700.0,30.0000601818,10000.0,6000.0,125.0002507575,252.03203950173565
928,none,overtaking,17000.0,28.0,0.0,3700.0,40.000080242399996,10000.0,6000.0,125.0002507575,252.0739665121399
928,none,overtaking,17000.0,28.0,0.0,3700.0,50.000100303,10000.0,6000.0,125.0002507575,252.01104007231942
928,none,overtaking,17000.0,28.0,0.0,3700.0,30.0000601818,10000.0,7500.0,125.0002507575,1521.0260184938995
928,none,overtaking,17000.0,28.0,0.0,3700.0,40.000080242399996,10000.0,7500.0,125.0002507575,1521.0329663071618
928,none,overtaking,17000.0,28.0,0.0,3700.0,50.000100303,10000.0,7500.0,125.0002507575,1521.022539056648
1160,none,overtaking,17000.0,28.0,0.0,4400.0,30.0000601818,10000.0,4500.0,100.000200606,1521.020757745788
1160,none,overtaking,17000.0,28.0,0.0,4400.0,40.000080242399996,10000.0,4500.0,100.000200606,1521.0207901080867
1160,none,overtaking,17000.0,28.0,0.0,4400.0,50.000100303,10000.0,4500.0,100.000200606,1521.020709918178
1160,none,overtaking,17000.0,28.0,0.0,4400.0,30.0000601818,10000.0,6000.0,100.000200606,252.00028867755458
1160,none,overtaking,17000.0,28.0,0.0,4400.0,40.000080242399996,10000.0,6000.0,100.000200606,252.00048400951164
1160,none,overtaking,17000.0,28.0,0.0,4400.0,50.000100303,10000.0,6000.0,100.000200606,251.99999999999613
1160,none,overtaking,17000.0,28.0,0.0,4400.0,30.0000601818,10000.0,7500.0,100.000200606,1521.020757745788
1160,none,overtaking,17000.0,28.0,0.0,4400.0,40.000080242399996,10000.0,7500.0,100.000200606,1521.0207901080867
1160,none,overtaking,17000.0,28.0,0.0,4400.0,50.000100303,10000.0,7500.0,100.000200606,1521.020709918178
1031,none,overtaking,17000.0,28.0,0.0,4400.0,30.0000601818,10000.0,4500.0,112.50022568175,1521.026096818942
1031,none,overtaking,17000.0,28.0,0.0,4400.0,40.000080242399996,10000.0,4500.0,112.50022568175,1521.028583029569
1031,none,overtaking,17000.0,28.0,0.0,4400.0,50.000100303,10000.0,4500.0,112.50022568175,1521.020709918178
1031,none,overtaking,17000.0,28.0,0.0,4400.0,30.0000601818,10000.0,6000.0,112.50022568175,252.0325121968703
1031,none,overtaking,17000.0,28.0,0.0,4400.0,40.000080242399996,10000.0,6000.0,112.50022568175,252.04751614118018
1031,none,overtaking,17000.0,28.0,0.0,4400.0,50.000100303,10000.0,6000.0,112.50022568175,251.99999999999613
1031,none,overtaking,17000.0,28.0,0.0,4400.0,30.0000601818,10000.0,7500.0,112.50022568175,1521.026096818942
1031,none,overtaking,17000.0,28.0,0.0,4400.0,40.000080242399996,10000.0,7500.0,112.50022568175,1521.028583029569
1031,none,overtaking,17000.0,28.0,0.0,4400.0,50.000100303,10000.0,7500.0,112.50022568175,1521.020709918178
928,none,overtaking,17000.0,28.0,0.0,4400.0,30.0000601818,10000.0,4500.0,125.0002507575,1521.0260184938995
928,none,overtaking,17000.0,28.0,0.0,4400.0,40.000080242399996,10000.0,4500.0,125.0002507575,1521.0329663071618
928,none,overtaking,17000.0,28.0,0.0,4400.0,50.000100303,10000.0,4500.0,125.0002507575,1521.022539056648
928,none,overtaking,17000.0,28.0,0.0,4400.0,30.0000601818,10000.0,6000.0,125.0002507575,252.03203950173565
928,none,overtaking,17000.0,28.0,0.0,4400.0,40.000080242399996,10000.0,6000.0,125.0002507575,252.0739665121399
928,none,overtaking,17000.0,28.0,0.0,4400.0,50.000100303,10000.0,6000.0,125.0002507575,252.01104007231942
928,none,overtaking,17000.0,28.0,0.0,4400.0,30.0000601818,10000.0,7500.0,125.0002507575,1521.0260184938995
928,none,overtaking,17000.0,28.0,0.0,4400.0,40.000080242399996,10000.0,7500.0,125.0002507575,1521.0329663071618
928,none,overtaking,17000.0,28.0,0.0,4400.0,50.000100303,10000.0,7500.0,125.0002507575,1521.022539056648
1160,none,overtaking,17000.0,28.0,0.0,5100.0,30.0000601818,10000.0,4500.0,100.000200606,1521.020757745788
1160,none,overtaking,17000.0,28.0,0.0,5100.0,40.000080242399996,10000.0,4500.0,100.000200606,1521.0207901080867
1160,none,overtaking,17000.0,28.0,0.0,5100.0,50.000100303,10000.0,4500.0,100.000200606,1521.020709918178
1160,none,overtaking,17000.0,28.0,0.0,5100.0,30.0000601818,10000.0,6000.0,100.000200606,252.00028867755458
1160,none,overtaking,17000.0,28.0,0.0,5100.0,40.000080242399996,10000.0,6000.0,100.000200606,252.00048400951164
1160,none,overtaking,17000.0,28.0,0.0,5100.0,50.000100303,10000.0,6000.0,100.000200606,251.99999999999613
1160,none,overtaking,17000.0,28.0,0.0,5100.0,30.0000601818,10000.0,7500.0,100.000200606,1521.020757745788
1160,none,overtaking,17000.0,28.0,0.0,5100.0,40.000080242399996,10000.0,7500.0,100.000200606,1521.0207901080867
1160,none,overtaking,17000.0,28.0,0.0,5100.0,50.000100303,10000.0,7500.0,100.000200606,1521.020709918178
1031,none,overtaking,17000.0,28.0,0.0,5100.0,30.0000601818,10000.0,4500.0,112.50022568175,1521.026096818942
1031,none,overtaking,17000.0,28.0,0.0,5100.0,40.000080242399996,10000.0,4500.0,112.50022568175,1521.028583029569
1031,none,overtaking,17000.0,28.0,0.0,5100.0,50.000100303,10000.0,4500.0,112.50022568175,1521.020709918178
1031,none,overtaking,17000.0,28.0,0.0,5100.0,30.0000601818,10000.0,6000.0,112.50022568175,252.0325121968703
1031,none,overtaking,17000.0,28.0,0.0,5100.0,40.000080242399996,10000.0,6000.0,112.50022568175,252.04751614118018
1031,none,overtaking,17000.0,28.0,0.0,5100.0,50.000100303,10000.0,6000.0,112.50022568175,251.99999999999613
1031,none,overtaking,17000.0,28.0,0.0,5100.0,30.0000601818,10000.0,7500.0,112.50022568175,1521.026096818942
1031,none,overtaking,17000.0,28.0,0.0,5100.0,40.000080242399996,10000.0,7500.0,112.50022568175,1521.028583029569
1031,none,overtaking,17000.0,28.0,0.0,5100.0,50.000100303,10000.0,7500.0,112.50022568175,1521.020709918178
928,none,overtaking,17000.0,28.0,0.0,5100.0,30.0000601818,10000.0,4500.0,125.0002507575,1521.0260184938995
928,none,overtaking,17000.0,28.0,0.0,5100.0,40.000080242399996,10000.0,4500.0,125.0002507575,1521.0329663071618
928,none,overtaking,17000.0,28.0,0.0,5100.0,50.000100303,10000.0,4500.0,125.0002507575,1521.022539056648
928,none,overtaking,17000.0,28.0,0.0,5100.0,30.0000601818,10000.0,6000.0,125.0002507575,252.03203950173565
928,none,overtaking,17000.0,28.0,0.0,5100.0,40.000080242399996,10000.0,6000.0,125.0002507575,252.0739665121399
928,none,overtaking,17000.0,28.0,0.0,5100.0,50.000100303,10000.0,6000.0,125.0002507575,252.01104007231942
928,none,overtaking,17000.0,28.0,0.0,5100.0,30.0000601818,10000.0,7500.0,125.0002507575,1521.0260184938995
928,none,overtaking,17000.0,28.0,0.0,5100.0,40.000080242399996,10000.0,7500.0,125.0002507575,1521.0329663071618
928,none,overtaking,17000.0,28.0,0.0,5100.0,50.000100303,10000.0,7500.0,125.0002507575,1521.022539056648
1160,none,overtaking,17000.0,28.0,0.0,5800.0,30.0000601818,10000.0,4500.0,100.000200606,1521.020757745788
1160,none,overtaking,17000.0,28.0,0.0,5800.0,40.000080242399996,10000.0,4500.0,100.000200606,1521.0207901080867
1160,none,overtaking,17000.0,28.0,0.0,5800.0,50.000100303,10000.0,4500.0,100.000200606,1521.020709918178
1160,none,overtaking,17000.0,28.0,0.0,5800.0,30.0000601818,10000.0,6000.0,100.000200606,252.00028867755458
1160,none,overtaking,17000.0,28.0,0.0,5800.0,40.000080242399996,10000.0,6000.0,100.000200606,252.00048400951164
1160,none,overtaking,17000.0,28.0,0.0,5800.0,50.000100303,10000.0,6000.0,100.000200606,251.99999999999613
1160,none,overtaking,17000.0,28.0,0.0,5800.0,30.0000601818,10000.0,7500.0,100.000200606,1521.020757745788
1160,none,overtaking,17000.0,28.0,0.0,5800.0,40.000080242399996,10000.0,7500.0,100.000200606,1521.0207901080867
1160,none,overtaking,17000.0,28.0,0.0,5800.0,50.000100303,10000.0,7500.0,100.000200606,1521.020709918178
